Gene	Num
IGHV3-73	2
RAB2B	2
FASTK	2
HSPB7	2
RHOG	2
GSTA4	2
STX19	2
KRT27	2
SOX21	2
TMEM150B	2
KBTBD4	2
LYG2	2
RGMB	2
SPIN1	2
PLBD1	2
HDHD5	2
PSMA8	2
EIF5A	2
SHISAL2A	2
CELA2B	2
CHI3L2	2
SERINC2	2
CTSK	2
MED20	2
ALKBH4	2
MST1	2
TNNI1	2
SPPL2B	2
ARL15	2
IGHV3-30	2
ARMC8	2
AQP3	2
BID	2
UQCR11	2
FAM168A	2
C17orf98	2
HSD17B1	2
UBAC2	2
EMP2	2
SRD5A3	2
JTB	2
DAD1	2
VPS51	2
YRDC	2
H2AC4	2
LZTFL1	2
RBKS	2
THAP1	2
NIF3L1	2
TRDV1	2
CALHM4	2
CYB5RL	2
GGT6	2
TIAF1	2
C3orf62	2
MINPP1	2
DRAP1	2
CCDC198	2
VCX2	2
SHROOM1	2
MR1	2
ZSCAN2	2
KREMEN2	2
ENTPD4	2
PTGR2	2
FOXJ1	2
HES2	2
SLC22A3	2
LOXL4	2
IGLL5	2
GNG12	2
LCE1A	2
TRBV20-1	2
ZNF689	2
VSIG8	2
HOMER1	2
CNN3	2
SAMM50	2
BORA	2
TAS2R5	2
AMY1A	2
OGFOD3	2
ORAI1	2
IKBKG	2
RILPL1	2
IL6ST	2
EVL	2
COX8C	2
IKZF3	2
CYB5R1	2
ENO2	2
STMN3	2
NSFL1C	2
RGS10	2
P2RY14	2
RETREG3	2
RPLP0	2
RGR	2
KAT5	2
IGLC2	2
FZR1	2
PSMC4	2
DEFB121	2
HCFC1R1	2
CCT8	2
PGS1	2
ALDH9A1	2
TCP1	2
NPEPL1	2
FAM9B	2
PDXK	2
LIMK1	2
INA	2
TERB2	2
OR2AT4	2
CATSPER4	2
CGA	2
ATXN7	2
PGGHG	2
MAFG	2
TSPAN19	2
ISY1-RAB43	2
PITRM1	2
BCKDK	2
ALG1L	2
CS	2
TMEM245	2
FADD	2
PROZ	2
FITM2	2
SLC10A1	2
THUMPD1	2
GPHB5	2
U2AF1L4	2
NUDC	2
SOX10	2
RSAD1	2
MRPS12	2
SPPL3	2
OTUD5	2
TUFM	2
OPRD1	2
PTPN21	2
PEPD	2
OR2A4	2
C19orf12	2
CTRL	2
SEC61G	2
TBC1D22B	2
TMEM184C	2
CCDC115	2
AEBP2	2
PCSK9	2
MFSD14A	2
CABP5	2
NDUFS3	2
STRC	2
NUDT1	2
NT5DC2	2
PGRMC1	2
SELENON	2
CTSD	2
GOLGA6A	2
ERGIC1	2
ZC2HC1C	2
RIDA	2
DHPS	2
KCNIP2	2
ZNF367	2
GTF2H1	2
PISD	2
CSAG1	2
NAPSA	2
C1orf56	2
SNW1	2
KCNE5	2
SBK2	2
QPRT	2
ENOPH1	2
ZNF562	2
ACSL5	2
H2BC8	2
LPAR6	2
NCKIPSD	2
C5orf22	2
CD83	2
SLC46A2	2
PROK1	2
TK2	2
ZNF524	2
DTL	2
ACAT1	2
ALDH18A1	2
NME5	2
NKX3-1	2
STX6	2
EFCAB11	2
F2RL1	2
DNAJA4	2
NCCRP1	2
ZCCHC24	2
SNRNP70	2
GSTA2	2
MDH2	2
YEATS4	2
HOXB7	2
SLA2	2
SPATA12	2
RIC8B	2
CTSC	2
IGLC7	2
PRDM12	2
TCEAL4	2
KLK9	2
TRIM47	2
SMCP	2
AP5S1	2
GAR1	2
OMG	2
NGB	2
TMEM182	2
GLRX3	2
ITIH3	2
KPTN	2
UNC50	2
PPP2R5A	2
TRAC	2
KLRG1	2
LCAT	2
CDC45	2
ANXA9	2
COX20	2
TAS2R9	2
HOXC4	2
H2BC1	2
FEZ2	2
ST3GAL4	2
ZFP41	2
CLBA1	2
PKDCC	2
POU4F3	2
UBL4B	2
PLPBP	2
FAM120AOS	2
IGLV3-16	2
KRTAP3-2	2
RRH	2
HOXD4	2
ANGPTL7	2
UTY	2
WTIP	2
BLNK	2
MISP	2
LIN54	2
MTHFD2L	2
AP3M2	2
CD38	2
PPP1R8	2
DEFB113	2
ATF4	2
DEDD2	2
DNAJC16	2
IFT20	2
MFRP	2
SHH	2
ACTR1B	2
PLEKHB1	2
SFTPD	2
TGFB1	2
ABHD6	2
LCN9	2
OR4F21	2
TLE2	2
DPPA5	2
GATD1	2
AIP	2
FOXR1	2
DGLUCY	2
MRPS21	2
BCL2L2-PABPN1	2
METTL23	2
OR52W1	2
TMEM108	2
SLC7A6	2
TMEM14B	2
ARL6	2
RBM8A	2
ARRB1	2
ELK1	2
SCNM1	2
ZBTB47	2
PPIP5K1	2
IGKV3D-7	2
KPNA3	2
LYPD2	2
CRYBB1	2
SCMH1	2
ASB7	2
C5orf15	2
ORC6	2
CD79B	2
WDR31	2
MCM8	2
WIPI2	2
SPATA2L	2
CLC	2
KCNK7	2
RXFP4	2
OR1G1	2
KIAA0825	2
ACVR2B	2
SSU72	2
CTSB	2
RNF151	2
LY6G5B	2
COQ6	2
MRPL2	2
CSPG5	2
CFAP298-TCP10L	2
JRKL	2
DCK	2
MPZL3	2
IL31	2
CAPNS2	2
TST	2
SNRK	2
LRRC34	2
TPST2	2
VPS11	2
CIAO3	2
GPR19	2
VPS37D	2
NOSTRIN	2
MYLPF	2
ZNF596	2
TMEM121B	2
HOOK1	2
LFNG	2
FJX1	2
GID4	2
MTHFD2	2
SAMD13	2
IRAK4	2
AGER	2
VPS4A	2
ZNF706	2
RETNLB	2
FBXO46	2
TRAV14DV4	2
EVA1C	2
MFSD6L	2
EPHX2	2
RAB29	2
YJU2	2
TNFRSF18	2
C19orf18	2
LIPT1	2
SAMD10	2
H2BC21	2
NDOR1	2
RAX	2
DDA1	2
ATG4C	2
CEP43	2
TWF1	2
ACSM6	2
NEIL1	2
LHX2	2
PARVB	2
CRTAP	2
USF1	2
GHRH	2
GALNT11	2
IL24	2
INAVA	2
FBXO41	2
PLEKHO2	2
TRAJ42	2
ABO	2
H2AC15	2
LRTOMT	2
VXN	2
C1S	2
NUDCD3	2
YBX1	2
C16orf89	2
NADK	2
EFCC1	2
ZNF878	2
RPS16	2
EFNA3	2
TREH	2
PIANP	2
FLOT1	2
HAUS1	2
AIDA	2
IL12B	2
IPO5	2
CARF	2
SLAIN2	2
PRELID3A	2
SPIRE2	2
IL10	2
CHMP5	2
TMPRSS2	2
PTTG1	2
KIF2A	2
SRSF5	2
TJAP1	2
DNAJB11	2
STAC3	2
MGST2	2
IGFALS	2
FBXL16	2
HOGA1	2
SHMT1	2
SDC3	2
PPP1CA	2
MCEMP1	2
CCN1	2
EMG1	2
FBLL1	2
MAJIN	2
MTFR1L	2
IL12A	2
STX4	2
DYRK1B	2
SLC10A4	2
CXorf38	2
CPT2	2
NAP1L4	2
CNNM2	2
PHYKPL	2
LARS2	2
KRTAP19-2	2
STK40	2
TRGV5	2
UAP1L1	2
OR2A1	2
HBE1	2
CYB5R2	2
TPST1	2
EPM2A	2
C11orf52	2
MLPH	2
FICD	2
NSUN4	2
RAB4A	2
TRMT61B	2
CHST7	2
MYL5	2
THEM4	2
POLDIP3	2
CCL2	2
SEPTIN10	2
PSMF1	2
DAP	2
CRCP	2
PCNP	2
TRIM65	2
RSPH1	2
CBARP	2
SCARF1	2
TRBJ2-6	2
TRIM52	2
LIPA	2
STOM	2
CCL21	2
SRFBP1	2
WIPF3	2
SELENOV	2
C1QTNF8	2
NFYB	2
ARRB2	2
OSBP2	2
DUSP14	2
ACADSB	2
STUM	2
CLEC2B	2
AGPAT3	2
LYPD1	2
RAB40C	2
GCSAM	2
CMTR1	2
CCNB1	2
MPPE1	2
KCNAB3	2
AP002748.5	2
RNF207	2
SHARPIN	2
DCLRE1B	2
NUDT16	2
SCGB1A1	2
ICAM1	2
PITX3	2
ZDHHC23	2
FIGLA	2
FLAD1	2
CLDN12	2
PON2	2
CASP6	2
FOXQ1	2
PAIP2B	2
OR10AD1	2
GRAP	2
LOXL1	2
TRGV9	2
VPS4B	2
PCGF3	2
PGAP2	2
BLOC1S2	2
NADK2	2
KLHL8	2
POLR3D	2
TNFSF14	2
HCCS	2
NODAL	2
FLOT2	2
ZBTB43	2
DDX49	2
HAUS2	2
CRYBA1	2
RPL37	2
CYB561D1	2
B3GALT5	2
SPON2	2
RIMKLB	2
ZIC2	2
MREG	2
H2AC1	2
LDHD	2
RPL26L1	2
CDA	2
SCG5	2
RUVBL2	2
NEIL2	2
RPAP3	2
JSRP1	2
XKR8	2
MRPL57	2
NANP	2
MSL2	2
SLC39A14	2
IL7	2
CXCR5	2
MZT1	2
FILIP1L	2
COA7	2
CD79A	2
IL1R2	2
CDK9	2
SLC25A34	2
PEX10	2
NDFIP2	2
SIGIRR	2
H2BC11	2
UHRF1	2
SPRYD7	2
MACIR	2
SSC4D	2
TM4SF20	2
SLC35F2	2
COQ4	2
APOBEC3A	2
CTSW	2
PDCD7	2
SPR	2
PIGF	2
ABLIM1	2
NDUFS4	2
PAGE4	2
IL5	2
WFDC12	2
USB1	2
PPIL3	2
ACLY	2
ZNF501	2
TMEM40	2
CDC37L1	2
PSMB1	2
ZNF654	2
CDK11B	2
DR1	2
NOSIP	2
CXCR3	2
NFATC2IP	2
DRD4	2
CTLA4	2
RPS6	2
DGAT2L6	2
RRAS2	2
TRAP1	2
AC008676.3	2
PAXBP1	2
AC024598.1	2
SUPV3L1	2
POLR2C	2
ANKRD23	2
NEDD8	2
MRAP	2
NHP2	2
STATH	2
CCDC82	2
DOLK	2
CERT1	2
RELB	2
EIF1B	2
RASSF4	2
ACTR3	2
EIF3C	2
PLRG1	2
PIGC	2
CDK10	2
DEFB136	2
DENND2B	2
PIM3	2
FUT5	2
ADSL	2
MRPL38	2
VN1R1	2
ANXA13	2
HMG20A	2
RIPK2	2
TOR1A	2
MAP3K6	2
TIGD2	2
ARL8A	2
PUDP	2
STRADB	2
P2RY6	2
NXT1	2
AP001781.2	2
TMEM223	2
TRIM61	2
ENDOU	2
ORC4	2
UBXN2B	2
PCGF5	2
SELPLG	2
ATG101	2
PPBP	2
MRPL49	2
REEP3	2
CA12	2
PDLIM2	2
TTC39C	2
FOXA2	2
TTLL10	2
KLF14	2
CGB1	2
PPP4R2	2
CSNK1A1	2
C1QL2	2
BSG	2
WIF1	2
CTXN3	2
MTFR2	2
FAM210A	2
CELA2A	2
SLC16A3	2
TCEAL3	2
COLGALT1	2
TMEM102	2
ANXA10	2
TP53INP2	2
SYT17	2
H4C6	2
NSUN7	2
NUSAP1	2
NDUFS7	2
FARSB	2
NECAP1	2
RIC8A	2
SPAG8	2
CCND1	2
PRCC	2
INTS11	2
SLC30A2	2
SP2	2
ZNF385B	2
MMD	2
FBXW5	2
SH3BP5	2
DTNBP1	2
ZBED6CL	2
SUN2	2
AKT1S1	2
MOB3B	2
JCHAIN	2
IGLV3-27	2
LRRC75B	2
CREG1	2
APEX1	2
CALR3	2
PTPRCAP	2
FAM167B	2
LRP2BP	2
TMEM43	2
CSTA	2
PDIA2	2
PAQR7	2
PLA2G15	2
RASSF7	2
SSX5	2
CFDP1	2
NDUFS8	2
SHE	2
COMMD4	2
CLK3	2
LURAP1	2
ICA1L	2
DCAF17	2
BOP1	2
EME2	2
ERAS	2
RPUSD3	2
LIF	2
FFAR2	2
SLC43A1	2
RNF214	2
TIMP2	2
MRPS23	2
TRAV23DV6	2
HPD	2
RTKN	2
DDX6	2
DCDC2B	2
ANGPTL1	2
EEF1E1	2
TEX29	2
COX5B	2
MED6	2
RDH10	2
MYOG	2
CDC34	2
FAM222B	2
EVA1B	2
STARD4	2
PLA2G12A	2
KCNE1	2
PIAS4	2
SOST	2
NKX2-4	2
ADAT2	2
MANSC1	2
EEF1G	2
SSRP1	2
NUDT5	2
IFTAP	2
LTO1	2
CHRNE	2
MSTO1	2
HNRNPL	2
LRRC20	2
RNASEH2A	2
TMEM252	2
OSER1	2
NUP37	2
GBP2	2
AUH	2
PDCD1LG2	2
FAM136A	2
AP5B1	2
EXOSC2	2
TRAV8-2	2
RANBP10	2
RASL11B	2
MYL4	2
MCL1	2
TARDBP	2
RAB5A	2
PSPH	2
PSME1	2
C11orf71	2
SNX11	2
PIPOX	2
CDK20	2
THOC5	2
IGKV2-28	2
HEBP1	2
MRPS14	2
RPAP2	2
CCL20	2
KLK12	2
NME6	2
RHOB	2
RNF25	2
SEPTIN8	2
ARX	2
STX5	2
TSSK4	2
GLI4	2
DBNL	2
ACOT6	2
DUSP11	2
KRTAP12-1	2
PATL1	2
CA11	2
COA6	2
DCAF15	2
DDX55	2
HCST	2
IGLV7-46	2
CRELD1	2
H2BC5	2
SCAMP4	2
CDSN	2
DNAJB5	2
DHRS3	2
NUDT9	2
STOX2	2
FAM110A	2
SLC47A2	2
AK2	2
CRH	2
C5orf24	2
POLR2E	2
NANS	2
TBKBP1	2
KLHDC2	2
RNF185	2
TBPL1	2
DLL4	2
MRRF	2
LRRC14	2
MRPL35	2
ALKBH2	2
PSTPIP2	2
MAP1LC3B2	2
KLHL35	2
ANKRA2	2
MEPCE	2
KRT20	2
GPER1	2
TLX3	2
FUCA1	2
MYPOP	2
PAIP2	2
CDCA3	2
SEC13	2
NACA	2
USP18	2
ACTA2	2
CSNK1G2	2
PSENEN	2
ZCCHC17	2
MECR	2
RBMX2	2
TRMT1	2
C14orf180	2
CCDC78	2
NMT2	2
ENTPD2	2
TP53INP1	2
TSPAN32	2
CDNF	2
PIP5KL1	2
LY96	2
SEMA3B	2
AVL9	2
ASF1B	2
MAIP1	2
MCEE	2
MTERF1	2
KRTAP19-8	2
ZNF550	2
GALK1	2
B3GAT3	2
PPP1R9B	2
CDK1	2
HNRNPK	2
TMEM126B	2
CCN2	2
C1QL3	2
PRR12	2
RPA1	2
LSR	2
C1orf210	2
ERCC2	2
HSPA1A	2
INO80C	2
MIF4GD	2
MFNG	2
SGMS2	2
ARF1	2
CAPN1	2
ZNF189	2
ZSWIM1	2
HDDC2	2
H4C7	2
NAP1L5	2
CD81	2
CDC42EP4	2
PTX3	2
DRG2	2
DALRD3	2
FGF4	2
CNPY1	2
IL20	2
CTDSPL	2
EIF3I	2
APOLD1	2
MGMT	2
LMLN	2
GJB3	2
MOB4	2
BAK1	2
FEZF2	2
IGLV5-45	2
PHPT1	2
NMU	2
PPY	2
RHOD	2
DUSP2	2
IQCA1	2
EDA	2
DDI2	2
ACBD6	2
ZNF17	2
AIG1	2
RSPH4A	2
SNX20	2
PCYT1A	2
GCA	2
C10orf62	2
MX1	2
SIRT6	2
ACSS2	2
FAM161B	2
ESD	2
UCP1	2
NLK	2
H2AC13	2
DCAF16	2
OR2T5	2
ZNF691	2
TMEM64	2
SOX17	2
BTBD2	2
MESD	2
PPM1N	2
UQCRH	2
TAF6L	2
ALPG	2
BET1	2
MRPL10	2
GPR1	2
FAM81B	2
PAK6	2
CAV2	2
WRAP73	2
EDDM3B	2
ELOC	2
SNRPA	2
DNAJB1	2
GDE1	2
ZNF7	2
TSEN2	2
ATP6V0B	2
HMOX1	2
RCC1L	2
DXO	2
ACO2	2
C1orf35	2
SAE1	2
TTC9C	2
USP39	2
MIEF2	2
ARHGEF16	2
STIMATE	2
AUP1	2
FA2H	2
TMEM106A	2
CCL18	2
SLC25A30	2
GOLGA6L9	2
IRF2	2
RRAD	2
SRSF1	2
IL11RA	2
CRTC1	2
GAGE2A	2
MIP	2
C4orf33	2
SLC39A4	2
TRARG1	2
BRMS1L	2
CIDEB	2
NCBP2	2
ANKRD13A	2
TMOD2	2
MAL	2
TSPYL1	2
POMP	2
FNDC4	2
HOXC6	2
RBM7	2
SMIM29	2
TRAV19	2
NPIPB15	2
MRPL28	2
TRIM7	2
PHOX2A	2
FABP4	2
GSG1	2
MSL1	2
MACROH2A2	2
MT1H	2
SERPINF2	2
REEP2	2
NUDT3	2
CTSS	2
OR4F5	2
SLC18B1	2
TNFRSF12A	2
NRSN2	2
ZNF846	2
FAXC	2
CIDEA	2
VPS37C	2
MSANTD4	2
SLC35E4	2
STBD1	2
CRHR1	2
TMEM82	2
AREG	2
SRC	2
CLASRP	2
NMRAL1	2
LIMS2	2
DRAM1	2
YIPF3	2
CYBRD1	2
CEACAM7	2
NCF1	2
NCEH1	2
COA4	2
TRAV12-1	2
CRBN	2
CASP7	2
CYP51A1	2
TMEM41A	2
ATCAY	2
TMED3	2
CALR	2
FAM204A	2
RCN1	2
GSTCD	2
TPSG1	2
IL32	2
CAAP1	2
TBC1D20	2
MZF1	2
TCAIM	2
VGLL2	2
MAPK6	2
BTBD8	2
RBBP9	2
SIX5	2
MRPL14	2
C19orf54	2
CCL25	2
CNTD1	2
C1orf131	2
ZNF146	2
MC1R	2
SMNDC1	2
CEACAM6	2
RAB19	2
GYPB	2
CCNE2	2
GTSE1	2
IGLV5-52	2
DSCC1	2
RELL2	2
GNMT	2
SNRPD1	2
FEM1A	2
ATAD3A	2
SMIM19	2
GIN1	2
SLC7A10	2
NDUFA1	2
PF4V1	2
RCHY1	2
MRPL9	2
MCUB	2
MTCH2	2
RPS4X	2
KRTAP5-9	2
NFS1	2
ZNF410	2
KDM8	2
PIK3CD	2
RNF39	2
KRTAP5-6	2
TRMT11	2
DUSP8	2
LDHAL6A	2
MAN1A1	2
PPP1R1A	2
SPSB2	2
AZI2	2
VCX3B	2
ARL14	2
OTOR	2
IGSF6	2
RFC3	2
VPS28	2
SINHCAF	2
INHA	2
EIF4E1B	2
ZNF428	2
STX7	2
DTD1	2
TCF7	2
PSMA6	2
RBBP5	2
ANGPTL3	2
PPP1R1C	2
RSPH9	2
ALDH2	2
ZNF500	2
EPOR	2
OR52I1	2
IGLV1-44	2
GPSM1	2
GIPR	2
CFAP53	2
SOWAHC	2
TRDC	2
OR52H1	2
ZNF790	2
ARL6IP6	2
HOXA10	2
INSM1	2
IL1RAP	2
ARHGAP45	2
BST1	2
LCN1	2
OSGEPL1	2
TPPP	2
DSTN	2
EXOSC9	2
FAM177B	2
FBXW8	2
NAXD	2
SNX30	2
TRIM45	2
METTL2A	2
TEX33	2
RTKN2	2
SLC25A10	2
RTBDN	2
CARS2	2
IFI35	2
PSME2	2
CCM2	2
RPL10A	2
DKK4	2
ZNF687	2
SNX12	2
FXYD6	2
GINS3	2
SDR39U1	2
CDC14B	2
WDR12	2
KCNMB4	2
PCK2	2
USP12	2
LZTS3	2
SPIN2A	2
NEDD9	2
GJA3	2
RFESD	2
ANXA2	2
C14orf93	2
CCDC92	2
RTL1	2
CACNA2D2	2
NUDT13	2
RNF8	2
MINDY1	2
DNTTIP1	2
CBX5	2
PRPF38A	2
PWP1	2
STPG4	2
FKBP8	2
HSDL1	2
MAPK8IP1	2
KRTAP9-4	2
DTX4	2
ZNF688	2
HSPB3	2
RAC2	2
CHRNA5	2
ICAM3	2
TRAJ23	2
STMN4	2
LYVE1	2
NOXO1	2
IKBIP	2
EIF2A	2
SPANXN1	2
H4C5	2
ARHGAP28	2
LYPD3	2
HDAC10	2
KCNS1	2
ZNF557	2
PRMT1	2
PIR	2
SEC14L4	2
TMUB1	2
NPIPA1	2
EIF3G	2
PGLYRP1	2
LDLRAD2	2
FUCA2	2
PEX12	2
RSPH3	2
CCDC28B	2
HPSE	2
RBP1	2
MRPL3	2
GLB1L	2
PNMA1	2
PPM1J	2
DMTN	2
CREB3L4	2
MRGPRE	2
SUV39H1	2
FZD6	2
PACC1	2
NEK6	2
UPF3A	2
MAP7D1	2
TMEM244	2
CYCS	2
AL117348.2	2
LRRC37A2	2
SPOP	2
LRPAP1	2
IL25	2
APPL1	2
KLHDC9	2
ZBTB12	2
C18orf54	2
UTP15	2
ZRANB1	2
NDUFV1	2
TMEM184B	2
TMBIM6	2
TTC39A	2
POC1B	2
CDC42	2
BSCL2	2
MT1M	2
VCPKMT	2
UPK1B	2
SLC25A3	2
MGLL	2
C3orf38	2
L3MBTL2	2
ZC3HC1	2
GOLT1B	2
ACBD3	2
H2BC6	2
ZBTB1	2
OR7D2	2
FAM43B	2
BHLHE40	2
POGLUT1	2
TAS2R50	2
ZC3HAV1L	2
PPDPF	2
H1-0	2
AAMP	2
AKAP5	2
KCTD10	2
SCYL3	2
GOLM2	2
TPBG	2
LY75-CD302	2
ZNF20	2
PDZD3	2
SIRT3	2
TPSAB1	2
IGLV2-14	2
FAM20A	2
CDK5RAP3	2
SPTSSA	2
SLC22A5	2
COMMD2	2
PRKCSH	2
DCP1B	2
CYP2S1	2
ZNF439	2
TBC1D10B	2
LRRC74A	2
CHCHD4	2
NPAS1	2
WBP2	2
RNF175	2
MFHAS1	2
ZNF138	2
POLR3K	2
AVIL	2
TAS2R4	2
VSIG10	2
ADAP2	2
UNC119B	2
TMEM273	2
UBTD1	2
LETMD1	2
ZNF575	2
HCN2	2
SCGB1D2	2
GPN1	2
ARNTL	2
RING1	2
FER1L5	2
PDLIM7	2
SNUPN	2
SYNE4	2
EMC3	2
UPB1	2
DYNLRB2	2
TMEM37	2
TPGS2	2
H1-7	2
SLC30A3	2
RAD51	2
TRAV21	2
HSPBP1	2
MYBPHL	2
TGOLN2	2
GAS1	2
TNMD	2
TMEM26	2
CNP	2
HOXB9	2
SUPT7L	2
MOK	2
ARL2BP	2
ANKRD22	2
SH3D21	2
TEPSIN	2
CBWD5	2
RBMS3	2
ZDHHC5	2
MRPL43	2
MIS18A	2
MAPKAPK2	2
TTC22	2
SETD7	2
GALNT12	2
OSGIN2	2
ELP3	2
ST3GAL5	2
NT5DC3	2
OAZ3	2
CDC123	2
VPS26B	2
FBP2	2
NEU1	2
ESRP2	2
TSNAX	2
STK19	2
SAP30L	2
CENPL	2
ZNF529	2
NUDT6	2
ULK3	2
DLX3	2
CCDC9	2
TRAV29DV5	2
SLC29A3	2
IPPK	2
IGFL4	2
MTMR2	2
MXI1	2
HMGN5	2
EIF1	2
CTSH	2
FANCD2OS	2
SLC20A1	2
PTP4A1	2
POU3F1	2
LDLRAP1	2
ANAPC16	2
UBE2S	2
ZFP1	2
TMEM217	2
SP6	2
MCFD2	2
TAS2R13	2
UNC93B1	2
PQBP1	2
RCVRN	2
RASL11A	2
CENPU	2
CPPED1	2
PAK2	2
RRN3	2
SPINT2	2
CAMK2A	2
VGLL4	2
HACD1	2
OR2S2	2
GIPC2	2
RNF141	2
FZD3	2
PRSS33	2
HS1BP3	2
PSKH1	2
SYPL1	2
USE1	2
UGP2	2
GAPDH	2
SCGN	2
LBHD1	2
RNF26	2
SCGB2A2	2
NBPF10	2
CLN5	2
DBNDD1	2
ITM2B	2
CD274	2
IQCF1	2
CCDC185	2
NUDCD2	2
SYVN1	2
RNF19A	2
STMN2	2
PPWD1	2
CHST13	2
TMEM231	2
C17orf97	2
IGLC3	2
TFAP4	2
FGF22	2
TTC38	2
TRAV8-6	2
CRELD2	2
IGHV4-59	2
PRSS53	2
AMD1	2
PEX14	2
PTTG1IP	2
CLIC5	2
PCCB	2
RAB39A	2
MED21	2
HTN1	2
GPRC5D	2
ELAC1	2
PRELID3B	2
RHPN1	2
SELENOT	2
MAOB	2
AMBN	2
KRTAP1-3	2
CREB1	2
CBWD3	2
NUMBL	2
ZBTB38	2
HPGDS	2
CPSF3	2
EID2	2
CCZ1	2
TMEM256	2
RNF5	2
COG4	2
MAS1	2
PLGRKT	2
DYNLL1	2
CBX8	2
CTH	2
PABPN1	2
ARHGDIB	2
ZDHHC6	2
FAM166C	2
ZNF197	2
DAP3	2
GDPGP1	2
DKKL1	2
STAR	2
HOXC5	2
ARMS2	2
PLEK2	2
TMEM25	2
SIL1	2
DARS1	2
ATP6V0C	2
NAPRT	2
OMD	2
RHOT2	2
PREP	2
HSD17B12	2
TNFRSF10B	2
TEAD1	2
MAGOH	2
H4C11	2
C9orf72	2
RAE1	2
HLA-E	2
CNRIP1	2
PPP2CB	2
TMEM181	2
PTRHD1	2
RAB8B	2
CBLN3	2
H4C8	2
ERP27	2
CXXC4	2
BDH2	2
ZNF576	2
ZDHHC16	2
PLEKHM2	2
BNIP2	2
PKP3	2
SRSF7	2
PFKFB2	2
TSPAN3	2
BHLHE22	2
F3	2
CSRP3	2
NKIRAS2	2
DTWD2	2
CLDN20	2
NPPB	2
DDX28	2
FAM189A2	2
ATAD1	2
RGS11	2
ART4	2
MTA3	2
APOC1	2
GBX1	2
EIF1AD	2
IGLV1-50	2
SMCO1	2
IGLV5-37	2
ALKBH6	2
FGF19	2
HOXC9	2
ATP6V1F	2
ALPL	2
LSMEM1	2
ANXA4	2
MBD4	2
RTL8C	2
TTC30B	2
FAM161A	2
SLC66A3	2
TICAM1	2
MGAT4A	2
ISG20L2	2
RBM18	2
PRDX2	2
TRADD	2
GNG13	2
RAP2B	2
ZNHIT3	2
RSPH10B	2
RAD9A	2
RANGRF	2
SAMD12	2
FBXO28	2
CCDC3	2
CDC25B	2
ICA1	2
FAM151B	2
SH3BGRL2	2
POLDIP2	2
TP53TG5	2
LBR	2
LYG1	2
CHST10	2
SCRT1	2
CLDN9	2
IGLV3-10	2
ARPIN	2
CXADR	2
NABP2	2
EGR4	2
AHCY	2
RAD9B	2
HTRA2	2
AQP8	2
RAP2A	2
PTBP3	2
ODF3L1	2
TMEM53	2
STOML1	2
NAGLU	2
TES	2
CHST14	2
HPS6	2
GJB6	2
DIAPH1	2
FKBP4	2
BBS4	2
MOSPD1	2
ATP6V1C2	2
RTN4R	2
CABCOCO1	2
SPATC1L	2
SUPT3H	2
TRAV2	2
HCAR1	2
KRTAP19-1	2
KRTAP12-4	2
PRND	2
NAA30	2
NR1I2	2
CAPZA1	2
VTI1A	2
BCAR3	2
SULT1C4	2
VIPR1	2
FGF2	2
C11orf42	2
NSUN3	2
FAM71F2	2
CD72	2
SPANXN4	2
TBCEL	2
CCDC51	2
FGF21	2
SPTLC2	2
CFAP126	2
DCUN1D2	2
FAS	2
MEST	2
PNKP	2
SRPRB	2
PIDD1	2
VMO1	2
RAB40B	2
SYDE1	2
TMEM259	2
FBXW4	2
PLPP1	2
CETN2	2
KHK	2
ATP6V1D	2
GRPEL1	2
EZR	2
HLA-B	2
OGFOD1	2
SLC25A45	2
IQCF2	2
AC090517.4	2
PKMYT1	2
SFT2D2	2
C5orf38	2
STMN1	2
PLA2G2F	2
SCRT2	2
FBLIM1	2
MMGT1	2
MCUR1	2
ARHGAP11B	2
KRTAP5-8	2
ARG1	2
BROX	2
G6PC3	2
PRSS57	2
MAPK14	2
CENPP	2
KIFC3	2
UBE2T	2
SPRR2F	2
STPG1	2
SHF	2
PPTC7	2
TATDN3	2
UFD1	2
PINK1	2
HS6ST2	2
BRI3BP	2
CBR4	2
TUFT1	2
NFIL3	2
SLC30A1	2
RXRB	2
PSMD6	2
B3GALNT1	2
NHLRC3	2
ZCCHC9	2
PIP4P1	2
BCAS4	2
KIF22	2
CCT3	2
TP53I3	2
PKIB	2
TTC32	2
FAM9C	2
MORN3	2
NDP	2
AGPAT2	2
SLC25A40	2
OARD1	2
ZFP36L2	2
TBXA2R	2
PRIM1	2
CPNE3	2
PGPEP1L	2
APOC2	2
BNIP1	2
PEX5	2
EIF4A1	2
SELENOP	2
PSMG2	2
FOXI2	2
ETFBKMT	2
DTWD1	2
RAMP2	2
OR5C1	2
TMEM41B	2
CAPN12	2
MEAK7	2
KLK14	2
ATG14	2
FLYWCH1	2
CD9	2
TMEM120A	2
TM4SF19	2
PTGDS	2
KIAA0753	2
FBXO17	2
EXOC3L2	2
TRAV30	2
TMEM116	2
SLC23A1	2
ZSCAN21	2
NUBP2	2
TRAF3IP2	2
ZNF57	2
IGKV4-1	2
SLC25A28	2
CCDC24	2
RAB37	2
FTH1	2
SAYSD1	2
PEBP1	2
PAGE3	2
LYPLAL1	2
SAA2	2
MTF2	2
SPATA4	2
ZNF776	2
TPD52	2
MID1IP1	2
HMBOX1	2
CNTROB	2
RLBP1	2
NUFIP2	2
